Product Sku,Product Name
CTK35260,"Asus EN8400GS/DI/512MD2 VGA
CTK35360,DELL iDRAC7 R8J4P YES NIC CARD
CTK35444,MSI GEFORCE GTX 660 GENERIC 2GB DUAL DVI HDMI DISPLAYPORT GRAPHIC CARD
CTK35544,MSI GEFORCE GTX 680 N680GTX-PM2D2GD5 DUAL DVI HDMI DISPLAYPORT 2GB GRAPHIC CARD
CTK35744,High Profile IBM QUADRO 600 03T8328  DVI DISPLAYPORT GRAPHIC CARD
CTK36144,EVGA 8800GTS 640-P2-N828-AR DUAL DVI GRAPHIC CARD
CTK36244,High Profile HP QUADRO 410 703480-001  DVI DISPLAYPORT 512MB GRAPHIC CARD
CTK36344,High Profile DATAPATH DGC133E DUAL DVI  GRAPHIC CARD
CTK36444,Low Profile INTEL X520-DA2 E10G42BTDA  2 OF 2 SFP'S 2 OF 2 SFP'S NIC CARD
CTK36544,Low Profile DELL X520-DA2 VFVGR  0 OF 2 SFP'S 0 OF 2 SFP'S 10GBPS NIC CARD
CTK36644,High Profile CHELSIO T520-SO-CR 110-1169  0 OF 2 SFP'S NIC CARD
CTK36844,Low Profile CHELSIO 110-1159  0 OF 2 SFP'S 0 OF 2 SFP'S NIC CARD
CTK36944,High Profile CHELSIO 110-1159  0 OF 2 SFP'S 0 OF 2 SFP'S NIC CARD
CTK37044,High Profile LSI 9280+8E L3-25152-56A  W/O BATTERY DUAL EXTERNAL SAS RAID CARD
CTK37144,Low Profile IBM 98Y2404  2 OF 2 SFP'S 2 OF 2 SFP'S NIC CARD
CTK37244,DELL BROADCOM 57840 3N9XX MEZZANINE CARD 10GBPS NIC CARD
CTK37344,Low Profile IBM I350-T2 00AG512  DUAL PORT RJ-45 1GBPS NIC CAD
CTK37544,Low Profile DELL PERC H710P JJ8XD  1GB CACHE DUAL INTERNAL SAS RAID CARD
CTK37644,High Profile BARCO MXRT 5550  DUAL DVI 2GB GRAPHIC CARD
CTK37744,High Profile PNY GEFORCE GTX 750 TI VCGGTX750T2XPB  DUAL DVI MINI HDMI 2GB GRAPHIC CARD
CTK37844,IBM QUADRO 6000 89Y8629 DVI DUAL DISPLAYPORT 6GB GRAPHIC CARD
CTK37944,High Profile INTEL I340-T2 E1G42HTG1P20  DUAL PORT DUAL PORT RJ-45 NIC CARD
CTK38044,High Profile DOLPHIN DXH5010-B0 111-00001-B0  DUAL PORT INFINIBAND NIC CARD
CTK38244,High Profile EVGA GEFORCE GT 630 01G-P3-2631-KR  DUAL DVI MINI HDMI 1GB GRAPHIC CARD
CTK38344,High Profile HIS RADEON HD 5770 SM2-32F2  DUAL DVI HDMI DISPLAY PORT 1GB GRAPHIC CARD
CTK38444,Low Profile PNY QUADRO 410 VCQ410-T  DVI DISPLAY PORT 1GB GRAPHIC CARD
CTK38544,High Profile PNY QUADRO K1200 VCQK1200-T  QUAD MINI DISPLAY PORT 4GB GRPAHIC CARD
CTK38644,High Profile ONE STOP SYSTEMS OSS-PCIE-HIB25-X4  EXTERNAL SAS CONTROLLER CARD
CTK38744,High Profile GRAPHIC CARD GT 710 VCGGT710XPB  DVI HDMI VGA 1GB
CTK38844,High Profile IBM 00D8543  0 OF 2 SFP'S 0 OF 2 SFP'S NIC CARD
CTK39144,Low Profile LENOVO 01KR603  0 OF 2 SFP'S 0 OF 2 SFP'S NIC CARD
CTK39344,High Profile MELLANOX CX455A MCX455A-ECAT  0 OF 1 SFP 0 OF 1 SFPS 100GBPS NIC CARD
CTK39444,High Profile MELLANOX CB194A MCB194A-FCAT  0 OF 2 SFP'S 0 OF 2 SFP'S 56GBPS NIC CARD
CTK39544,Low Profile MELLANOX MHQH19B-XTR  0 OF 1 SFPS 0 OF 1 SFPS 40GBPS NIC CARD
CTK39644,BARCO MXRT-5400 102C0140602 DVI DUAL DISPLAY PORT 1GB GRAPHIC CARD
CTK39744,High Profile DELL 9260-8I 03NDP  W/O BATTERY DUAL INTERNAL SAS RAID CARD
CTK39944,High Profile INTEL X520-DA2 QR449A  0 OF 2 SFP'S 0 OF 2 SFP'S 10GBPS NIC CARD
CTK40044,Low Profile DELL PERC H810 HVCWY  1GB CACHE DUAL EXTERNAL SAS 6GBPS 1GB RAID CARD
CTK40144,Low Profile INTEL X520-SR1 E10G41BFSR  1 0F 1 SFP'S 1 OF 1 SFP'S 10GBPS NIC CARD
CTK40244,IBM M5210 46C9111 1GB CACHE DUAL 12GBPS SAS 2GB CACHE W/O BATTERY 12GBPS RAID CARD
CTK40344,High Profile HP SMART ARRAY P222 633537-001  2GB CACHE 1 INTERNAL SAS 1 EXTERNAL SAS 6GBPS RAID CARD
CTK40444,HP SAS EXPANDER 761879-001 36-PORT 9 MINI SAS PORTS 12GBPS RAID CARD
CTK40544,DELL BROADCOM 5720 MW9RC 1GBPS NIC CARD
CTK40644,High Profile LSI MR SAS 9271-4I L3-25413-07C  W/O CACHE INTERNAL SAS 6GBPS RAID CARD
CTK40744,DELL QLE2564 4M007 4 OF 4 SFP'S 4 OF 4 SFP'S 1GBPS NIC CARD
CTK40844,High Profile HP P440 749797-001  4GB CACHE 12GBPS 4GB RAID CARD
CTK40944,HP SMART ARRAY P840AR 813586-001 12GBPS BUILDS RAID CARD
CTK41044,Low Profile DELL QLE8152-T-DEL 8MM6K  0 OF 2 SFP'S 0 OF 2 SFP'S 10GBPS NIC CARD
CTK41144,IBM 74Y7489 W/ BATTERY AND MEZZ CARD QUAD EXTERNAL SAS RAID CARD
CTK41244,High Profile ZOTAC GEFORCE GT 630 299-2N249-101A8  DVI HDMI 2GB GRAPHIC CARD
CTK41344,DELL TESLA M2090 D0P86 GRAPHIC ACCELERATOR 6GB GRPAHIC CARD
CTK41444,High Profile MSI GT 610 N610GT-MD1GD3/LP  DVI HDMI VGA 1GB GRAPHIC CARD
CTK41544,High Profile HP SN1100E 719212-001  2 OF 2 SFP'S 2 OF 2 SFP'S 16GBPS NIC CARD
CTK41644,High Profile DELL I350-T4 0NWK2  QUAD PORT RJ-45 1GBPS NIC CARD
CTK41744,HP NVIDIA GRID K1 788358-001 787819-001 16GB GPU ACCELERATOR GRAPHIC CARD
CTK41844,Low Profile IBM 00MJ027  4 OF 4 SFP'S 4 0F 4 SFP'S 8GBPS NIC CARD
CTK41944,High Profile ASUS PCE-AC68  W/O ANTENNAS X3 WIFI NIC CARD
CTK42144,DELL PERC H330 4Y5H1 NO BRACKET DUAL INTERNAL SAS 12GBPS RAID CARD
CTK42463,Low Profile ASUS GT620 GT620-1GD3  DVI HDMI VGA 1GB GRAPHIC CARD
CTK42544,IBM QUADRO M5000 00FC883 DVI X4 DISPLAY PORTS 8GB GRAPHIC CARD
CTK42644,IBM QUADRO K5200 00FC812 DUAL DVI DUAL DISPLAY PORT GRAPHIC CARD
CTK42744,PNY QUADRO FX 5500 VCQFX5500-PCIE W/O EXTENDER DUAL DVI S-VIDEO GRAPHIC CARD
CTK42863,Low Profile DELL SAS 12G HBA T93GD Dual Port 12Gbps SAS Host Bus Adapter -  2 12GBPS CARDS
CTK42963,ENDACE DAG7.5G4 RevB QUADPORT DAG 7.5G4 4 CARDS
CTK43063,Low Profile CISCO N2XX-ABPCI03-M3 CISCO N2XX-ABPCI03-M3  LOW PROFILE 4 CARDS
CTK43444,MSI GEFORCE GTX 960 GTX 960 GAMING 4G DVI HDMI X3 DISPLAY PORTS 4GB GRAPHIC CARD
CTK43544,ZOTAC GEFORCE GTX 980 28Z-1N370-100Z8 AMP EDITION GRAPHIC CARD
CTK43563,"DELL GEFORCE 8800 GTX DU356 DELL GEFORCE 8800 GTX 1X S-VIDEO
CTK43644,ASUS GEFORCE GTX 670 GTX670-DC2-4GD5 DUAL DVI HDMI DISPLAY PORT 4GB GRAPHIC CARD
CTK43663,"EVGA EVGA 9800 GTX 512-P3-N873-AR 1X HDMI
CTK43763,"EVGA GeForce 8600 GTS 256-P2-N761-AR  2X HVI
CTK43863,"EVGA EVGA GEFORCE 8800 512-P3-N801-BR 2X DVI
CTK43963,"PNY GeForce GTX 1080 VCGGTX1080PB 1X DVI
CTK44063,"RADEON GIGABYTE HD 6750 GV-R675OC-1GI 1X HDMI
CTK44163,AMD FirePro W5100 102C5870100 QUAD 4GB GRAPHIC CARD
CTK44344,ASUS GEFORCE GT 740 GT740-2GD3 DVI HDMI VGA 2GB GRAPHIC CARD
CTK44463,"SAPPHIRE Radeon RX 460 94NDT 1X DVI
CTK44563,APPLE A1317 630-9873 Dual Port Gigabit Ethernet PCIe Network Card  DUAL ETHERNET
CTK44663,High Profile MYRICOM 10G-PCIE2-8C2-2S 10G-PCIE2-8C2-2S  0 OF 2 SFP SFP 10GPS
CTK44863,Low Profile IBM X540-T2 49Y7972  DUAL
CTK45044,High Profile SUPERMICRO AOC-SG-I4  QUAD PORT QUAD PORT RJ-45 1GBPS NIC CARD
CTK45263,"ASUS NVIDIA GeForce GTX 650 GTX650-DC-1GD5 1X HDMI
CTK45344,CHELSIO 110-1114 0 OF 2 SFP'S 1GBPS NIC CARD
CTK45444,Low Profile LSI SAS9280-4I4E L3-25305  W BATTERY INTERNAL SAS EXTERNAL SAS 6GBPS RIAD CARD
CTK45563,"DELL 	
9207-8e 3T6KY HIGH PROFILE 2X EXTERNAL SAS",
CTK45663,High Profile IBM 00E1851 10Gb 1-Port Ethernet-SR PCI-E (X8) LC Adapter  1 OF 1 SFP
CTK45763,High Profile BROCADE BR0110401-38 0 OF 2 SFP 
CTK45863,VisionTek Radeon HD 7750 VTK-7750DPG5-G6 6x Mini Display 2GB
CTK45944,HP QUADRO K6000 762007-001 DUAL DVI DUAL DISPLAYPORT 12GB GRAPHIC CARD
CTK46063,AMD FIREPRO W2100 102C5790100 2 DISPLAY 2GB GRAPHIC CARDS
CTK46163,AMD FIREPRO W4100 XXH7R QUAD MINI DISPLAY PORT 2GB GDDR5 GRAPHIC CARD
CTK46244,Low Profile INTEL X520-DA1 E10G41BTDAG1P5  0 OF 1 SFP'S 0 OF 1 SFP'S 10GBPS NIC CARD
CTK46444,PNY QUADRO M5000 VCQM5000 DVI X4 DISPLAY PORTS 8GB GRAPHIC CARD
CTK46544,High Profile LSI SAS9211-8I H3-25250  DUAL INTERNAL SAS 6GBPS RAID CARD
CTK46663,High Profile INTEL X520-DA1 E10G41BTDAG1P5  0 OF 1 SFP 10GBPS NIC CARD
CTK46763,"LSI 	SAS9201-16e QUAD EXTERNAL SAS 6GBPS"
CTK46863,LSI SAS2004-4i H3-25211 LSI SAS2004-4i 9211-4i SAS 6GBPS RAID CARD
CTK47063,NATIONAL INSTRUMENTS PCI-6034E PCI-6034E
CTK47563,DELL GTS 240 9JDYJ Dell NVIDIA GTS 240 2X DVI 1GB GRAPHIC CARD
CTK47663,"PNY GeForce GTX 650 VCGGTX6501XPB MINI HDMI
CTK47763,High Profile SIIG 3+1 Port USB 3.0 Controller Card JU-P40212  3X USB 3.0
CTK47863,"EVGA  GeForce GTX 580 015-P3-1580 EVGA GeForce GTX 580 2X DVI
CTK47963,"DELL M6000 68CR1 Dell NVIDIA Quadro M6000 4X DISPLAY
CTK48063,Low Profile HP AJ762-63003 697889-001  1 OF 1 SFP 8GB PCI/NIC CARD
CTK48263,IBM SAS9220-8I 46M0861 W/ BRACKET RAID CARD
CTK48363,IBM OCE11102 49Y7952 1 PCI/NIC CARD
CTK48463,APPLE Radeon HD 5770 639-0674 AMD ATI Radeon HD 5770 1X DVI 1GB
CTK48563,DELL TESLA K20 1NTYF NVidia Tesla K20 5GB GRAPHIC CARD
CTK48663,DELL QUADRO K620 JGN28 NO BRACKET DVI DISPLAY PORT GRAPHIC CARD
CTK48763,IBM K620 00FC813 NO BRACKET GRAPHIC CARD
CTK48863,HP K620 765147-001 NO BRACKET GRAPHIC CARD
CTK48963,HP K600 713379-001 NO BRACKET GRAPHIC CARD
CTK49063,DELL LSI 9265-8I FNR56 6GBPS RAID
CTK49163,Brooktrout  TRUFAX 200E 801-029-10
CTK49263,Intel EXPI9404PFBLK EXPI9404PFBLK QUAD
CTK49363,INTEL PRO/1000 PF QUAD PORT SERVER ADAPTER EXPI9404PF QUAD
CTK49463,"PNY GeForce GTX 660 VCGGTX660XPB HDMI
CTK49563,DELL GTX 660 2CHCY 1.5 GB GRAPHIC CARD
CTK49663,INTEL X710-DA4FH X710DA4FHBLK QUADS
CTK49763,High Profile DELL QUADRO K620 JGN28  DVI DISPLAY PORT GRAPHIC CARD
CTK49863,ATI V3100 398684-001 GRAPHIC CARD
CTK49963,MSI GTX 650 GENERIC GRAPHIC CARD
CTK50063,"MSI GEFORCE GTX 1060 AERO ITX 6G OC 2X DISPLAY
CTK50163,"EVGA NVIDIA GeForce GTX 460 01G-P3-1371-B6 MINI HDMI
CTK50263,High Profile LSI 9240-8i 03X3634  RAID CARD
CTK50363,"INTEL Gigabit ET 	
E1G42ETG1P20 HIGH PROFILE",
CTK50463,Low Profile DELL AEL2020-1G16C 84FDM  0 OF 2 SFP DUAL
CTK50563,Low Profile LSI 9261-8I L3-25239-15A  6GBPS RAID CARD
CTK50663,"EVGA GEFORCE GT 430 01G-P3-1431-KR 2X DVI
CTK50763,"SAPPHIRE RADEON HD 5450 	
299-2E204-100SA HIGH PROFILE VGA, HDMI
CTK50863,High Profile "EVGA GeForce GT 730 02G-P3-1733-KR  VGA
CTK50963,PNY QUADRO NVS 450 VCQ450NVS-X16 NO BRACKET 4x Display port GRAPHIC CARD
CTK51063,High Profile LSI LSI 9300-8I H3-25573  12GBPS RAID CARD
CTK51363,High Profile HP NVS 510 701981-001  QUAD 2GB GRAPHIC CARD
CTK51563,DELL  PERC 5700/1GB 1J8JJ 1GB
CTK51663,"EVGA GEFORCE GT 630 02G-P3-2639-KR  DUAL DVI
CTK51863,Low Profile QLOGIC QLE2562 PX2810403-01  2 OF 2 SFP'S 2 OF 2 SFP'S 8GBPS PCI/NIC CARD
CTK51963,High Profile "EVGA GT 520 02G-P3-1529  VGA
CTK52044,High Profile MELLANOX MCX353A-FCBT  0 OF 1 SFP'S 0 OF 1 SFP'S 40GBPS NIC CARD
CTK52163,High Profile IBM N/A 49Y4202  2 OF 2 SFP'S 10GB NIC CARD
CTK52263,High Profile IBM QLE2562-IBMX 00Y5629  0 OF 2 SFP PCI/NIC CARD
CTK52363,Low Profile HP LPE12000 489192-001  0 OF 1 SFP NIC CARD
CTK52444,Low Profile DELL X520-DA2 FTKMT  2 OF 2 SFP'S 2 OF 2 SFP'S 10GBPS NIC CARD
CTK52563,High Profile HP AP769-60001 571520-001  0 OF 1 SFP 8GB PCI/NIC CARD
CTK52663,High Profile HP Brocade 415 571518-001  1 OF 1 SFP
CTK52763,Brooktrout TR1034+UP4C-R 901-004-04 DUAL PORT
CTK52863,HP P2000 919988-001 QUADRO P2000 4X DISPLAY 5GB GRAPHIC CARD
CTK52944,AMD FIREPRO W600 102C4490100 NO BRACKET W/ HDMI CARD X6 MINI DISPLAY TO X6 HDMI 2GB GRAPHIC CARD
CTK53063,HP P400 507694-001 HIGH POROFILE 256 MB RAID CARD
CTK53163,High Profile "DELL RADEON HD6450 HCVMH  VGA
CTK53263,High Profile "DELL G310 FTGGG  VGA
CTK53363,"VISIONTEK AMD RADEON HD 7850 78502GHK 2X MINI DISPLAY
CTK53463,"EVGA GTX 560 TI 02G-P3-1568-KR MINI HDMI
CTK53563,EVGA 8400GS 512-P2-N738-LR 512 MB
CTK53663,High Profile "PNY GT 610 VCGGT6102XPB  DVI
CTK53763,HP 560FLB 656243-001 10GBE DUAL PORT DP FLEXIBLELOM ADAPTER
CTK53863,High Profile QLOGIC QLE8150 FE0210401  0 OF 1 SFP
CTK53963,Low Profile LSI SAS 9280-8E L3-25152-56A  W/ BATTERY RAID CARD
CTK54063,Low Profile LSI MR SAS 9260-8I L3-25121-60A  W/ BATTERY 6GBPS RAID CARD
CTK54163,High Profile DELL BCM5719 TMGR6  QUAD PORT PCI/NIC CARD
CTK54263,High Profile IBM 74Y2116  QUAD PORT RJ-45 PCI/NIC CARD
CTK54563,Low Profile DELL BROADCOM 5711 KJYD8  0 OF 2 SFP PCI/NIC CARD
CTK54663,High Profile HP P1000 919987-001  4X MINI DISPLAY 4GB GRAPHIC CARD
CTK54844,Low Profile AMD RADEON HD 7570  DVI DISPLAYPORT 1GB GDDR5 GRAPHIC CARD
CTK54963,"EVGA GTX TITAN HYBRID 12G-P4-1999-KR 3X DISPLAY
CTK55063,"ATI  ATI Radeon HD 5870 HD-587X-ZNFC 1X DISPLAY
CTK55163,"DataDomain DDU-DDNVRAM 	
510-0327-0006 LOW PROFILE W/ RAM 2GB RAID CARD",
CTK55263,Low Profile LSI SAS9201-8I H3-25268  6GBPS RAID CARD
CTK55363,INTEL X520-DA1 E10G41BTDAG1P5 NO BRACKET 10GBPS NIC CARD
CTK55463,DELL H730P X4TTX NO BRACKET 12GBPS RAID CARD
CTK55563,High Profile IBM I340-T2 94Y5166  DUAL PORT DUAL RJ45 1GBPS NIC CARD
CTK55663,High Profile DELL P600 9460M  4X MINI DISPLAY 2GB GRAPHIC CARD
CTK55763,DELL HBA33 MINI P2R3R P2R3R P2R3R P2R3R HBA33 MINI RAID GEN 14
CTK55863,High Profile DELL QLE2560 H05TJ  1 OF 1 SFP 8GBPS
CTK56063,LENOVO FLASH 5 44W3393 M5200 SERIES 1GB CACHE
CTK56263,ARECA ARC-1882 ARC-1882IX-16 1GB BATTERY RAID CARD
CTK57263,"ASUS HD7770 HD7770-2GD5 1X DISPLAY
CTK57363,"EVGA GT 640 02G-P4-2643-KR 2X VGA
CTK57463,High Profile "NVIDIA GEFORCE 9600 96GGF6HMFEXX  1X HDMI
CTK57563,DELL RADEION 2600XT WX092 2X DVI 256MB GRAPHIC CARD
CTK57663,"EVGA GT 610 02G-P3-2617-KR 2X DVI
CTK58063,Low Profile "DELL R7 250 FDT1K  2X DVI
CTK58163,High Profile "HP GT730 918360-001  1X DVI
CTK58263,High Profile STARTECH PCI2S550  2x RS-232 2X VGA
CTK58363,EQUINOX MULTIPORT SERIAL CONTROLLER 950255
CTK59163,HP OPTIONAL ILO DL180 GEN 9 779095-001 OPTIONAL INTERGRATED LIGHTS OUYT ADAPTER MODULE NIC CARD
CTK59263,DELL PE2G4I35 T0YYG QUAD
CTK59363,"PNY QUADRO K5200 VCQK5200-T 2X DISPLAY
CTK59463,CISCO 2008M-8I 74-10149-01 UCSC-RAID-11-C220 2X SAS RAID CARD
CTK59563,Low Profile "SAPPHIRE HD5450 299-2E204-100SA  MINI HDMI
CTK59663,Low Profile PNY K600 VCQK600-T  GRAPHIC CARD
CTK59763,High Profile CISCO N2XX-AQPCI5 74-7179-1  OF 2 SFP
CTK59963,High Profile SILICOM PE2G4BPI35L-SD PE2G4BPI35L-SD  QUAD
CTK60163,UNKNOWN W7000 7120B00000G(338A3PX) NO EXTENDED BRACKET GRAPHIC CARD
CTK60263,High Profile HP SAS RAID P1224 842475-1  1GB
CTK60363,HP Ilo MANAGEMENT PORT 68676-1 SINGLE
CTK60463,High Profile DELL I350-T2 V5XVT  DUAL
CTK60563,"MSI TWIN FROZR II R6950 2X VGA
CTK60663,"RADEON HD 6790 HD-679X-ZDFC XFX RADEON 6790 2X DVI
CTK60763,EVGA GTX 275 017-P3-1175-BR 2X 2VI 1.7 GB GRAPHIC CARD
CTK60863,PNY GEFORCE 8800 VCG88GTSXPB 2X DVI 640 MB GRAPHIC CARD
CTK60963,DELL GEFORCE 88GTX UM931 2X DVI GRAPHIC CARD
CTK61063,BFG GEFORCE 79GTX BFGR79512GTXOCE  2X DVI GRAPHIC CARD
CTK61163,APPLE X19XT 63-761 2X DVI
CTK61263,High Profile "HP HD7570 679219-001  1X HDMI
CTK61363,High Profile "PNY K420 VCQK420-2GB  1X DVI
CTK61463,High Profile MATROX M9148 M9148-E124LAF  4X MINI DISPLAY GRAPHIC CARD
CTK61563,Low Profile "HP QUADRO 41 68652  1X DVI
CTK61663,High Profile LENOVO NVS 51 3T838  4X MINI DISPLAY GRAPHIC CARD
CTK61763,High Profile GENERIC  GPU 128MB OR HIGHER HIGH PROFILE DVI DVI DISPLAY PORT GRAPHIC CARD
CTK61863,High Profile GENERIC NVS 310   DUAL DISPLAY DUAL DISPLAY GRAPHIC CARD
CTK62063,High Profile "MSI GEFORCE 210 N210-MD1GD3H/LP  1X HDMI
CTK62263,Low Profile GENERIC  NVS 310
CTK62363,Low Profile CISCO MR SAS 9265-8I 74-10473-04  W/ CACHE NO BATTERY 2X SAS 0
CTK62463,High Profile BROCADE BROCADE 825 80-1001643  OF 2 SFP'S
CTK62563,High Profile "INN3D GT 73 N73-5SDV-M3CX  1X VGA
CTK62663,High Profile DELL V78P C3FMJ  1X DISPLAY GRAPHIC CARD
CTK62763,High Profile "NVIDIA GEFORCE 9400GT PV-T94G-YHH  1X S-VIDEO
CTK62863,High Profile "DELL GEFORCE GTX 745 TC2P0  1X VGA
CTK62963,High Profile EVGA GEFORCE GT 640 4G-P4-2647-KR  2X DVI GRAPHIC CARD
CTK63063,High Profile "PNY GTX 970 VCGGTX9704XPB  1X HDMI
CTK63163,High Profile "DELL QUADRO M5000 Y1P3V  4X DISPLAY
CTK63263,"UNKNOWN QUADRO K5200 N/A 2X DISPLAY
CTK63363,High Profile "EVGA GEFORCE GTX 660 02G-P4-2662-KR  1X DISPLAY
CTK63463,"EVGA GEFORCE GTX 960 02G-P4-2966-KR 3X DISPLAY
CTK63563,"EVGA GEFORCE GTX 770 02G-P4-2773-KR 1X DISPLAY
CTK63663,"EVGA GEFORCE GTX 770 02G-P4-2770-KR 1X DISPLAY
CTK63763,DELL PERC 6E FY374 FY374 FY374 FY374
CTK63863,High Profile "LENOVO GT 730 00PC205  1X HDMI
CTK64063,Low Profile MYRICOM 10GBase-SR 10G-PCIE2-8B2-2S  DUAL 0/2 SFP 0
CTK64163,OAISYS TAP BOARD V.1.2 TAP BOARD V 1.2 2X RJ-45 0
CTK64263,High Profile INTEL X540 X540T2BLK  2X RJ-45 0
CTK64463,"GIGABYTE GEFORCE GTX 750 OC GV-N750OC-2GI 2X DVI
CTK64563,High Profile "PNY GEFORCE GT 520 VCGGT5201PN-CG  1X HDMI
CTK64663,Low Profile HP PRO/1000 398754-001  1X RJ-45 0
CTK64863,High Profile "PNY GEFORCE GT 620 VCGGT620XPB  1X DVI
CTK64963,High Profile OSPREY OSPREY 700E HD VIDEO CAPTURE CARD 94-00199-03  CAPTURE CARD
CTK65063,High Profile LENOVO QUADRO K1200 00FC887  4X MINI DISPLAY 4GB GRAPHIC CARD
CTK65163,PNY FX 4600 VCQFX4600-PCIE-T 2X DVI GRAPHIC CARD
CTK65544,Low Profile DELL HD 8490 J53GJ  DVI AND DISPLAY PORT GRAPHICS CARD
CTK65744,Low Profile DELL 57810S Y40PH  0 OF 2 SFP'S 0 OF 2 SFP'S NIC CARD
CTK65844,Low Profile HP SMART ARRAY P440 749797-001  4GB W/ CABLE DUAL INTERNAL SAS 4GB RAID CARD
CTK65944,HP P244BR 749800-001 CONTROLLER CARD
CTK66044,HP 650FLB 701536-001 20GBPS NIC CARD
CTK66144,High Profile DELL 0 P31H2  W/ CABLES X4 INTERNAL 12GBPS SAS CONTROLLER
CTK66344,HP P721M 660090-001 2GB CACHE CONTROLLER
CTK66463,HP DISCOUNT QUADRO K52 76515-1 76515-1 76515-1 76515-1 NO IMAGE GRAPHIC CARD
CTK66563,"IBM QUADRO 6000 43V5921 1X DVI
CTK66663,APPLE HD 5770 639-0675 1GB GRAPHIC CARD
CTK66763,HP QUADRO 2000D 680654-001 2X DVI GRAPHIC CARD
CTK66863,High Profile HP P420 633538-001  NO CACHE
CTK66963,"EVGA GEFORCE GTX 950 SC 02G-P4-2951-KR 3X DISPLAY
CTK67063,High Profile MATROX M9128 M9128-E124LAF M9128-E124LAF M9128-E124LAF M9128-E124LAF  2X DISPLAY GRAPHIC CARD
CTK67263,"EVGA GEFORCE GTX 550 TI 01G-P3-1556-KR 1X MINI HDMI
CTK67463,High Profile QLOGIC INFINIBAND PCI-E 714-HCA-128LPX-DDR 714-HCA-128LPX-DDR 714-HCA-128LPX-DDR 714-HCA-128LPX-DDR 
CTK67563,High Profile "MSI R545 R545-MD1GD3H/LP R545-MD1GD3H/LP R545-MD1GD3H/LP R545-MD1GD3H/LP  1X VGA
CTK67663,BARCO MXRT 5450 3D Box  2X DVI 1GB GRAPHIC CARD
CTK67763,"BARCO MXRT 7400 71212873G 71212873G 71212873G 71212873G 1X DVI
CTK67863,High Profile MATROX M9138-E124LAF  3X MINI DISPLAY GRAPHIC CARD
CTK67963,High Profile 1GTEK I34-T4 8258-T4 8258-T4 8258-T4 8258-T4  4X RJ-45
CTK68063,High Profile "HP THUNDER BOLT 2 753732-001  THUNDERBOLT
CTK68163,High Profile MOLEX NITRIS DX 73-348-2 73-348-2 73-348-2 73-348-2 
CTK68244,DELL QUADRO M4M 4XR3 4XR3 4XR3 4XR3 LAPTOP GPU DELL PRECISION 771 GRAPHICS CARD
CTK68363,CAVIUM CN687C-21NV
CTK68463,"MATROX G45 G45FMDVP32DB G45FMDVP32DB G45FMDVP32DB G45FMDVP32DB 1X DVI
CTK68563,CREATIVE LABS CT177 IBACT-SB16SCSI IBACT-SB16SCSI IBACT-SB16SCSI IBACT-SB16SCSI SOUND CARD
CTK68763,APPLE GEFORCE 88 GT 63-9367 63-9367 63-9367 63-9367 GRAPHIC CARD
CTK68863,"ZOTEC GEFORCE GTX 770 29Z-7N26-Z8 29Z-7N26-Z8 29Z-7N26-Z8 29Z-7N26-Z8 1X HDMI
CTK68963,CISCO UCSC-MLOM-CSC-02 73-15890-03 OR 68-5264 0 OF 2 SFP NIC Card
CTK69063,High Profile DELL INTEL PRO 1 PT GN475 GN475 GN475 GN475  DUAL RJ-45
CTK69163,BROOKTROUT TR134+P4-4L 94-35- 94-35- 94-35- 94-35- VOICE/FAX BOARD
CTK69263,SEALEVEL 724 724 724 724 724
CTK69363,DELL RADEON PRO WX 51 3YK2Y 3YK2Y 3YK2Y 3YK2Y 4X DISPLAY GRAPHIC CARD
CTK69463,High Profile DELL PRO/1 ET CWKPJ CWKPJ CWKPJ CWKPJ  4X RJ-45
CTK69563,"NVIDIA GEFORCE GTX 17 FOUNDERS EDITION 9-1G411-2- 9-1G411-2- 9-1G411-2- 9-1G411-2- 1X DVI
CTK69663,"PNY GEFORCE GTX 980 VCGGTX984XPB-CG VCGGTX984XPB-CG VCGGTX984XPB-CG VCGGTX984XPB-CG 1X DVI
CTK69763,"NVIDIA GEFORCE GTX 980 900-1g401-2500-000-1X HDMI
CTK69863,DELL TESLA C2050 D9CWX 1X DVI 3GB 0
CTK69963,High Profile NCOMPUTING X550 DESKTOP VIRTUALIZATION PCI CARD X550  5X RJ-45 0
CTK70063,High Profile LSI 9270-8I 795222-001  RAID CARD
CTK70163,High Profile LSI L2-25374 725903-001  RAID CARD
CTK70263,EVGA GeForce GTX 650 1GB GDDR5 PCI-e Video Graphics Card 01G-P4-2650-KR
CTK70363,"PNY QUADRO K6000 VCQK6000-T 2X DVI
CTK70463,PNY QUADRO M6000 VCQM6000-24GB 4X DISPLAY PORTS 24GB GRAPHIC CARD
CTK70563,"HP FIREPRO V5700 519292-001 2X DISPLAY
CTK70663,"XFX HD 6870 HD-687A-ZNFC 2X DVI
CTK70763,"EVGA GEFORCE GTX 560 01G-P3-1463-KR 1X HDMI
CTK70863,"XFX HD 6870 HD-687A-ZHFC 2X DVI
CTK70963,Low Profile "AMD R7 350X N81X7  1X DISPLAY
CTK71063,"GIGABYTE HD 5770 GV-R577UD-1GD 2X DVI
CTK71163,"APPLE HD 4870 630-9854 1X DVI
